0	83
0.211538462	82.86381323
0.394230769	82.59143969
0.711538462	81.91050584
0.961538462	81.09338521
1.221153846	79.92217899
1.519230769	78.6692607
1.769230769	77.47081712
1.990384615	76.6536965
2.365384615	75.21011673
2.798076923	73.95719844
3.076923077	73.16731518
3.451923077	72.26848249
3.942307692	71.17898833
4.442307692	70.307393
5.009615385	69.38132296
5.538461538	68.91828794
6.019230769	68.59143969
6.461538462	68.48249027
6.990384615	68.48249027
7.576923077	68.59143969
8.201923077	68.72762646
8.711538462	68.80933852
9.442307692	68.89105058
10	69
